,Platform,Genre,Rating,regional_sales_label,Critic_Score,User_Count,User_Score,interval_years_2020,gloabl_sales_log,cluster_label
1762,Wii,Platform,None,NA&EU,0.0,0.0,0.0,0.75,0.4754932128363249,17
1763,PC,Sports,None,EU,0.8776758409785933,0.021387516291455307,0.0,0.875,0.4754932128363249,0
1764,2600,Misc,None,NA,0.0,0.0,0.0,0.125,0.4754932128363249,13
1765,X360,Action,M,NA&EU,0.5412844036697249,0.04098414454623023,0.0,0.875,0.4754932128363249,9
1766,GB,Puzzle,None,JP&NA,0.0,0.0,0.0,0.375,0.4754932128363249,13
1767,SNES,Sports,None,JP,0.0,0.0,0.0,0.5,0.4754932128363249,25
1768,NES,Action,None,JP,0.0,0.0,0.0,0.25,0.4754932128363249,13
1769,DS,Misc,None,NA&EU,0.0,0.0,0.0,0.75,0.4754932128363249,19
1770,PSP,Sports,E,EU,0.8470948012232417,0.0013220691789106525,0.0,0.75,0.4754932128363249,26
1771,GC,Misc,E,JP&NA,0.7757390417940877,0.0019784155797882815,0.0,0.625,0.4754932128363249,26
1772,PC,Shooter,M,EU,0.9388379204892967,0.22129187724447028,0.0,0.75,0.4754932128363249,22
1773,SNES,Role-Playing,None,JP,0.0,0.0,0.0,0.375,0.4754932128363249,25
1774,PS2,Platform,E,NA&EU,0.6941896024464832,0.0026347619806659102,1.0,0.625,0.4754932128363249,5
1775,PS4,Sports,T,NA&EU,0.6330275229357799,0.015386634912002699,0.0,0.875,0.4754932128363249,26
1776,PS,Shooter,None,NA&EU,0.0,0.0,0.0,0.5,0.4754932128363249,10
1777,PS,Puzzle,None,JP,0.0,0.0,0.0,0.5,0.4754932128363249,25
1778,PS,Action,E,NA&EU,0.5208970438328238,0.0,0.0,0.625,0.47461984483944947,15
1779,PS2,Action,M,NA&EU,0.8063200815494395,0.00357239969620538,0.0,0.625,0.47461984483944947,9
1780,PS2,Action,T,NA,0.9286442405708462,0.08749097523698793,0.0,0.75,0.47461984483944947,7
1781,PS,Role-Playing,E,JP&NA,0.8267074413863406,0.0016033604935724935,0.0,0.5,0.47461984483944947,11
1782,PS3,Action,M,NA&EU,0.8980632008154945,0.014542760968017177,0.0,0.75,0.47461984483944947,9
1783,PS3,Sports,T,NA&EU,0.7553516819571866,0.01135479273518298,0.0,0.875,0.47461984483944947,9
1784,3DS,Action,E10+,JP&NA,0.5718654434250765,0.004697564954852744,0.0,0.875,0.47461984483944947,14
1785,PS3,Action,T,NA&EU,0.6636085626911316,0.004416273640190903,0.0,0.75,0.47461984483944947,9
1786,PS2,Simulation,E10+,NA,0.7757390417940877,0.0019784155797882815,1.0,0.75,0.47461984483944947,5
1787,DC,Action,None,JP&NA,0.0,0.0,0.0,0.625,0.47461984483944947,10
1788,GB,Racing,None,NA&EU,0.0,0.0,0.0,0.375,0.47461984483944947,10
1789,N64,Shooter,None,NA,0.0,0.0,0.0,0.5,0.47461984483944947,13
1790,NES,Action,None,NA,0.0,0.0,0.0,0.25,0.47461984483944947,13
1791,SNES,Simulation,None,JP&NA,0.0,0.0,0.0,0.375,0.47461984483944947,13
1792,XB,Action,T,NA&EU,0.8572884811416922,0.0029160532953277515,0.0,0.625,0.47461984483944947,1
1793,GBA,Action,None,NA,0.0,0.0,0.0,0.75,0.47461984483944947,13
1794,PS3,Sports,E,JP&NA,0.8267074413863406,0.0030098170668816982,0.0,0.75,0.47461984483944947,26
1795,PS2,Role-Playing,None,EU,0.0,0.0,0.0,0.75,0.47461984483944947,17
1796,PS3,Action,M,NA&EU,0.0,0.0016033604935724935,0.0,0.875,0.47461984483944947,10
1797,PS3,Platform,None,NA,0.0,0.0,0.0,0.875,0.47461984483944947,17
1798,XOne,Shooter,M,NA&EU,0.8267074413863406,0.10661878463399312,0.0,0.875,0.47461984483944947,22
1799,PS2,Simulation,T,JP,0.7451580020387361,0.0030098170668816982,0.0,0.625,0.47461984483944947,1
1800,GC,Racing,None,NA&EU,0.0,0.0,0.0,0.625,0.47461984483944947,17
1801,PS4,Fighting,T,NA&EU,0.8063200815494395,0.01885589445949874,0.0,1.0,0.47461984483944947,1
1802,XB,Simulation,T,NA,0.887869520897044,0.004416273640190903,0.8901098901098901,0.625,0.47373878187123397,5
1803,Wii,Sports,E,NA,0.81651376146789,0.0,0.0,0.75,0.47373878187123397,11
1804,PS,Sports,None,JP,0.0,0.0,0.0,0.5,0.47373878187123397,25
1805,GBA,Racing,E,NA,0.5107033639143731,0.0005719590064790765,0.0,0.75,0.47373878187123397,8
1806,PS4,Action,M,NA&EU,0.8470948012232417,0.05823667851215647,0.0,1.0,0.47373878187123397,9
1807,3DS,Action,E10+,NA&EU,0.6839959225280327,0.0029160532953277515,0.0,0.875,0.47373878187123397,14
1808,XB,Shooter,M,NA,0.8572884811416922,0.0013220691789106525,0.0,0.625,0.47373878187123397,11
1809,NES,Platform,None,JP,0.0,0.0,0.0,0.125,0.47373878187123397,25
1810,PS3,Platform,T,NA&EU,0.8063200815494395,0.033951861679684205,0.0,0.75,0.47373878187123397,1
1811,X360,Misc,T,NA&EU,0.8674821610601428,0.010135863704981669,0.0,0.75,0.47373878187123397,14
1812,PS4,Shooter,M,NA&EU,0.8063200815494395,0.07455157476254325,0.0,0.875,0.47373878187123397,22
1813,PS,Misc,None,NA&EU,0.0,0.0,0.0,0.5,0.47373878187123397,10
1814,3DS,Role-Playing,E10+,JP&NA,0.7451580020387361,0.019606004631930313,0.0,0.875,0.47373878187123397,14
1815,GBA,Role-Playing,None,NA,0.0,0.0,0.0,0.75,0.47373878187123397,12
1816,PS3,Misc,T,NA&EU,0.8369011213047911,0.0014158329504645995,0.0,0.75,0.47373878187123397,1
1817,3DS,Action,E,NA&EU,0.7451580020387361,0.016793091485311905,0.0,1.0,0.47284988712950937,14
1818,2600,Shooter,None,NA,0.0,0.0,0.0,0.125,0.47284988712950937,13
1819,PS2,Racing,E,NA&EU,0.582059123343527,0.0008532503211409175,0.0,0.625,0.47284988712950937,15
1820,N64,Simulation,None,JP&NA,0.0,0.0,0.0,0.5,0.47284988712950937,13
1821,Wii,Platform,E10+,EU,0.7961264016309889,0.0030098170668816982,0.0,0.75,0.47284988712950937,24
1822,PS3,Racing,E,NA&EU,0.8369011213047911,0.01885589445949874,0.0,0.875,0.47284988712950937,15
1823,PSP,Shooter,M,NA,0.8369011213047911,0.005916493985054055,0.0,0.75,0.47284988712950937,22
1824,PS3,Misc,T,NA&EU,0.81651376146789,0.004885092497960638,0.0,0.875,0.47284988712950937,9
1825,XB,Shooter,T,NA&EU,0.7961264016309889,0.0025409982091119635,0.0,0.75,0.47284988712950937,1
1826,NES,Puzzle,None,JP&NA,0.0,0.0,0.0,0.375,0.47284988712950937,13
1827,X360,Misc,T,NA,0.7859327217125383,0.005822730213500108,0.0,0.875,0.47284988712950937,24
1828,PS2,Misc,T,NA&EU,0.724770642201835,0.0009470140926948645,0.0,0.75,0.47284988712950937,1
1829,PC,Sports,E,EU,0.8776758409785933,0.0017908880366803875,0.8901098901098901,0.75,0.47284988712950937,6
1830,PS3,Action,M,JP&NA,0.8063200815494395,0.015480398683556646,0.0,0.75,0.47284988712950937,9
1831,PSV,Role-Playing,M,JP&NA,0.9490316004077473,0.1151512878454023,0.0,0.875,0.47284988712950937,22
1832,XB,Action,T,NA,0.8470948012232417,0.003759927239313274,0.0,0.625,0.47284988712950937,21
1833,X360,Shooter,M,NA&EU,0.7145769622833844,0.018949658231052685,0.6703296703296703,0.875,0.47284988712950937,5
1834,PS3,Misc,T,NA&EU,0.8980632008154945,0.005541438898838267,0.0,0.75,0.47284988712950937,1
1835,X360,Action,M,NA&EU,0.8063200815494395,0.2231671526755492,0.0,0.875,0.47195302013123336,14
1836,XB,Shooter,M,NA,0.7553516819571866,0.004791328726406691,0.0,0.625,0.47195302013123336,11
1837,PS2,Action,None,NA&EU,0.0,0.0,0.0,0.75,0.47195302013123336,17
1838,PS2,Misc,T,NA,0.7043832823649339,0.0029160532953277515,0.0,0.75,0.47195302013123336,1
1839,PS3,Fighting,M,NA&EU,0.8572884811416922,0.008916934674780358,0.0,0.875,0.47195302013123336,9
1840,PS2,Misc,T,NA,0.8369011213047911,0.0012283054073567055,0.0,0.125,0.47195302013123336,1
1841,XB,Action,M,NA&EU,0.9592252803261978,0.015011579825786912,1.0,0.75,0.47195302013123336,5
1842,GEN,Sports,None,NA,0.0,0.0,0.0,0.375,0.47195302013123336,13
1843,NES,Platform,None,JP&NA,0.0,0.0,0.0,0.125,0.47195302013123336,13
1844,PS,Role-Playing,None,JP,0.0,0.0,0.0,0.5,0.47195302013123336,25
1845,PS,Role-Playing,None,JP&NA,0.0,0.0,0.0,0.5,0.47195302013123336,25
1846,WiiU,Strategy,E10+,JP&NA,0.887869520897044,0.06226852068897619,0.0,0.875,0.47195302013123336,14
1847,X360,Sports,T,NA&EU,0.7655453618756372,0.009385753532550093,0.0,0.875,0.47195302013123336,14
1848,PS4,Fighting,T,NA&EU,0.7043832823649339,0.05608011176641569,0.0,1.0,0.47195302013123336,1
1849,PSP,Puzzle,None,NA&EU,0.0,0.0,0.0,0.625,0.47195302013123336,17
1850,2600,Shooter,None,NA,0.0,0.0,0.0,0.125,0.47104803657924155,13
1851,2600,Platform,None,NA,0.0,0.0,0.0,0.125,0.47104803657924155,13
1852,PS3,Action,M,NA&EU,0.8674821610601428,0.04389082146440258,0.8901098901098901,0.875,0.47104803657924155,5
1853,PS,Sports,None,NA&EU,0.0,0.0,0.0,0.5,0.47104803657924155,25
1854,DS,Strategy,E10+,NA,0.8267074413863406,0.0027285257522198575,0.0,0.875,0.47104803657924155,24
1855,NES,Puzzle,None,JP,0.0,0.0,0.0,0.125,0.47104803657924155,25
1856,GB,Role-Playing,None,JP,0.0,0.0,0.0,0.25,0.47104803657924155,25
1857,NES,Role-Playing,None,JP,0.0,0.0,0.0,0.25,0.47104803657924155,25
1858,N64,Racing,None,JP&NA,0.0,0.0,0.0,0.5,0.47104803657924155,13
1859,NES,Platform,None,JP&NA,0.0,0.0,0.0,0.125,0.47104803657924155,13
1860,GB,Strategy,None,JP,0.0,0.0,0.0,0.5,0.47104803657924155,25
1861,PS3,Simulation,None,NA&EU,0.0,0.0,0.0,0.875,0.47104803657924155,2
1862,PS2,Sports,E,NA&EU,0.7553516819571866,0.0,0.0,0.625,0.47104803657924155,26
1863,PS2,Misc,T,EU,0.7757390417940877,0.0,0.0,0.75,0.47104803657924155,1
1864,PS2,Misc,None,EU,0.0,0.0,0.0,0.75,0.47104803657924155,17
1865,GC,Role-Playing,T,JP&NA,0.8776758409785933,0.016511800170650064,0.0,0.625,0.47104803657924155,7
1866,WiiU,Platform,E10+,NA&EU,0.81651376146789,0.02654452372692239,0.0,0.875,0.47104803657924155,14
1867,Wii,Racing,E10+,NA&EU,0.6228338430173294,0.0013220691789106525,0.0,0.75,0.47104803657924155,14
1868,PS3,Racing,E,NA&EU,0.887869520897044,0.010229627476535615,0.0,0.75,0.47104803657924155,15
1869,X360,Shooter,T,NA&EU,0.7451580020387361,0.0072291867868093124,0.0,0.75,0.47104803657924155,1
1870,PS,Role-Playing,E,JP&NA,0.81651376146789,0.004134982325529062,0.0,0.5,0.47104803657924155,11
1871,DS,Simulation,E,NA&EU,0.0,0.0,0.0,0.75,0.47104803657924155,2
1872,X360,Sports,E,NA,0.7859327217125383,0.006947895472147471,0.0,0.875,0.4701347882229143,11
1873,PS2,Adventure,M,JP,0.7859327217125383,0.004885092497960638,0.0,0.75,0.4701347882229143,26
1874,PS3,Misc,T,NA&EU,0.8776758409785933,0.008166824502348782,0.0,0.75,0.4701347882229143,1
1875,GBA,Role-Playing,E,NA,0.7655453618756372,0.003666163467759327,0.0,0.625,0.4701347882229143,8
1876,Wii,Shooter,E10+,NA,0.6738022426095821,0.0006657227780330235,0.0,0.75,0.4701347882229143,24
1877,DC,Sports,E,NA,0.9898063200815496,0.004416273640190903,0.6703296703296703,0.625,0.4701347882229143,6
1878,PS,Simulation,None,JP,0.0,0.0,0.0,0.5,0.4701347882229143,25
1879,PSP,Role-Playing,T,NA&EU,0.6941896024464832,0.00544767512728432,0.0,0.75,0.4701347882229143,1
1880,PS4,Racing,E,EU,0.8470948012232417,0.034045625451238154,0.0,1.0,0.4701347882229143,15
1881,XB,Sports,E,NA,0.9388379204892967,0.00451003741174485,0.0,0.625,0.4701347882229143,11
1882,Wii,Platform,E10+,NA&EU,0.5514780835881754,0.018574603144836898,0.0,0.75,0.4701347882229143,24
1883,PS2,Action,M,NA,0.7655453618756372,0.009291989760996145,0.0,0.75,0.4701347882229143,9
1884,X360,Racing,E,NA,0.4801223241590214,0.009198225989442197,0.0,0.875,0.4701347882229143,16
1885,PS2,Shooter,T,NA&EU,0.6636085626911316,0.003103580838435645,0.0,0.625,0.4701347882229143,1
1886,PS,Simulation,None,JP,0.0,0.0,0.0,0.5,0.4701347882229143,25
1887,PS3,Fighting,T,NA&EU,0.7553516819571866,0.003853691010867221,0.0,0.875,0.4701347882229143,9
1888,DS,Action,E,NA&EU,0.6738022426095821,0.0,0.0,0.875,0.4701347882229143,14
1889,X360,Action,E,NA,0.7757390417940877,0.0061040215281619485,0.0,0.875,0.4701347882229143,8
1890,X360,Sports,T,NA,0.8572884811416922,0.006760367929039578,0.8901098901098901,0.75,0.4701347882229143,5
1891,PS,Sports,None,NA&EU,0.0,0.0,0.0,0.5,0.4701347882229143,25
1892,PS2,Racing,E,NA&EU,0.8980632008154945,0.0072291867868093124,0.0,0.625,0.4692131227124219,15
1893,PS2,Platform,E,NA&EU,0.0,0.003853691010867221,0.0,0.625,0.4692131227124219,17
1894,DS,Simulation,E,NA&EU,0.0,0.0,0.0,0.75,0.4692131227124219,2
1895,PSP,Misc,E10+,NA,0.7451580020387361,0.0008532503211409175,0.0,0.75,0.4692131227124219,24
1896,PS2,Sports,E,NA&EU,0.0,0.0,0.0,0.625,0.4692131227124219,17
1897,PC,Strategy,T,EU,0.9184505606523956,0.27951917937947135,0.0,0.75,0.4692131227124219,0
1898,PS3,Fighting,T,NA&EU,0.8674821610601428,0.006291549071269843,0.0,0.75,0.4692131227124219,1
1899,PS3,Action,M,NA&EU,0.7655453618756372,0.024856775838951347,0.0,0.875,0.4692131227124219,9
1900,PS3,Action,None,NA&EU,0.0,0.0,0.0,0.875,0.4692131227124219,10
1901,2600,Platform,None,NA,0.0,0.0,0.0,0.125,0.4692131227124219,13
1902,PS2,Shooter,T,NA&EU,0.5922528032619776,0.0017908880366803875,0.6703296703296703,0.625,0.4692131227124219,5
1903,PS3,Role-Playing,None,JP&NA,0.0,0.0,0.0,0.875,0.4692131227124219,18
1904,XOne,Racing,E,NA&EU,0.9286442405708462,0.055705056680199906,0.0,1.0,0.4692131227124219,15
1905,X360,Action,None,NA&EU,0.0,0.0,0.0,0.875,0.4692131227124219,10
1906,PS,Sports,None,NA&EU,0.0,0.0,0.0,0.5,0.4692131227124219,25
1907,PSP,Action,T,NA&EU,0.7145769622833844,0.0046038011832987965,0.0,0.75,0.4692131227124219,7
1908,GBA,Fighting,T,NA,0.4087665647298675,0.0020721793513422283,0.0,0.625,0.4692131227124219,8
1909,GBA,Platform,None,NA,0.0,0.0,0.0,0.625,0.4692131227124219,17
1910,GC,Shooter,T,NA,0.6839959225280327,0.009948336161873773,0.0,0.75,0.4692131227124219,1
1911,X360,Shooter,E10+,NA&EU,0.7043832823649339,0.01135479273518298,0.0,0.875,0.4692131227124219,14
1912,PSP,Action,T,NA&EU,0.6024464831804281,0.0014158329504645995,0.0,0.75,0.46828288344619057,7
1913,PS,Misc,None,JP,0.0,0.0,0.0,0.5,0.46828288344619057,25
1914,DS,Action,E,NA,0.4801223241590214,0.00357239969620538,0.5604395604395604,0.75,0.46828288344619057,6
1915,PS2,Shooter,T,NA,0.8369011213047911,0.007791769416132994,0.0,0.75,0.46828288344619057,1
1916,Wii,Sports,E,EU,0.7451580020387361,0.0007594865495869705,0.0,0.875,0.46828288344619057,26
1917,DS,Simulation,E,NA&EU,0.0,0.0,0.0,0.75,0.46828288344619057,2
1918,PS3,Action,T,NA&EU,0.8674821610601428,0.022981500407872408,0.0,0.75,0.46828288344619057,9
1919,PC,Sports,None,EU,0.0,0.0,0.0,0.5,0.46828288344619057,23
1920,SAT,Fighting,None,JP,0.0,0.0,0.0,0.375,0.46828288344619057,25
1921,PS2,Fighting,T,NA&EU,0.0,0.0029160532953277515,0.0,0.75,0.46828288344619057,17
1922,Wii,Sports,None,NA,0.0,0.0,0.0,0.75,0.46828288344619057,12
1923,X360,Fighting,None,NA,0.0,0.0,0.0,0.875,0.46828288344619057,12
1924,X360,Action,T,NA&EU,0.7757390417940877,0.018574603144836898,0.0,0.75,0.46828288344619057,14
1925,PS,Sports,None,NA&EU,0.0,0.0,0.0,0.5,0.46828288344619057,25
1926,X360,Sports,E,EU,0.7757390417940877,0.0033848721530974862,0.0,0.75,0.46828288344619057,26
1927,PS2,Fighting,T,NA,0.8776758409785933,0.009010698446334304,0.0,0.75,0.46828288344619057,1
1928,Wii,Sports,E,NA&EU,0.8980632008154945,0.0053539113557303725,0.0,0.75,0.46828288344619057,26
1929,DS,Adventure,E,NA&EU,0.6126401630988788,0.0,0.0,0.75,0.46828288344619057,26
1930,PS,Racing,None,JP&NA,0.0,0.0,0.0,0.5,0.46828288344619057,25
1931,PSP,Sports,E,EU,0.7145769622833844,0.00047819523492512964,0.0,0.75,0.46828288344619057,26
1932,PS3,Fighting,T,NA&EU,0.7655453618756372,0.008916934674780358,0.0,0.75,0.46828288344619057,1
1933,X360,Action,M,NA&EU,0.0,0.0016971242651264405,0.0,0.875,0.46828288344619057,10
1934,PS3,Role-Playing,T,JP&NA,0.6738022426095821,0.05176697827493413,0.0,0.875,0.46828288344619057,7
1935,PS,Racing,None,NA&EU,0.0,0.0,0.0,0.5,0.46828288344619057,10
1936,PS,Sports,None,NA&EU,0.0,0.0,0.0,0.5,0.4673439094112067,25
1937,PS2,Fighting,M,NA,0.7655453618756372,0.00788553318768694,0.0,0.75,0.4673439094112067,26
1938,PS2,Racing,E,NA&EU,0.8267074413863406,0.0013220691789106525,0.0,0.625,0.4673439094112067,15
1939,PSP,Action,M,NA&EU,0.9184505606523956,0.013698887024031653,0.0,0.75,0.4673439094112067,9
1940,DS,Simulation,E,NA&EU,0.6636085626911316,0.0019784155797882815,0.0,0.75,0.4673439094112067,26
1941,PS3,Shooter,M,NA&EU,0.9082568807339451,0.01763696542929743,0.0,0.75,0.4673439094112067,22
1942,PS,Misc,None,JP,0.0,0.0,0.0,0.5,0.4673439094112067,25
1943,X360,Misc,T,NA&EU,0.8572884811416922,0.003947454782421168,0.8901098901098901,0.75,0.4673439094112067,5
1944,X360,Action,T,NA&EU,0.81651376146789,0.01444899719646323,0.0,0.75,0.4673439094112067,14
1945,PS2,Sports,E,NA&EU,0.9082568807339451,0.003478635924651433,0.0,0.75,0.4673439094112067,26
1946,PS,Strategy,None,EU,0.0,0.0,0.0,0.5,0.4673439094112067,25
1947,PS2,Action,T,NA&EU,0.724770642201835,0.0020721793513422283,0.0,0.625,0.4673439094112067,1
1948,XOne,Shooter,T,NA&EU,0.9286442405708462,0.06264357577519199,0.0,1.0,0.4673439094112067,1
1949,N64,Sports,None,NA,0.0,0.0,0.0,0.5,0.4673439094112067,13
1950,N64,Sports,None,NA,0.0,0.0,0.0,0.5,0.4673439094112067,13
1951,X360,Shooter,M,NA&EU,0.653414882772681,0.0231690279509803,0.0,0.875,0.4673439094112067,22
1952,PS3,Action,E10+,NA&EU,0.7859327217125383,0.0016971242651264405,0.0,0.875,0.4673439094112067,14
1953,PC,Role-Playing,M,NA,0.887869520897044,0.05992442640012752,0.0,0.625,0.4673439094112067,22
1954,Wii,Adventure,E,NA&EU,0.7349643221202855,0.0057289664419461605,0.0,0.75,0.4673439094112067,26
1955,GBA,Action,E,NA,0.6636085626911316,0.0005719590064790765,0.0,0.625,0.4673439094112067,8
1956,PS2,Racing,T,NA&EU,0.6432212028542305,0.0009470140926948645,0.0,0.625,0.4673439094112067,1
1957,X360,Action,M,NA&EU,0.8470948012232417,0.027388397670907914,0.0,0.875,0.4673439094112067,14
1958,X360,Shooter,T,NA&EU,0.7349643221202855,0.014261469653355336,0.0,0.75,0.4673439094112067,1
1959,XOne,Action,E10+,NA&EU,0.0,0.0068541317005935245,0.0,0.875,0.4673439094112067,10
1960,PS3,Simulation,T,NA&EU,0.8572884811416922,0.017168146571527692,0.0,0.75,0.4673439094112067,1
1961,PS3,Racing,T,NA&EU,0.887869520897044,0.011448556506736925,0.0,0.875,0.4673439094112067,9
1962,Wii,Sports,E10+,EU,0.724770642201835,0.0015095967220185465,0.7802197802197801,0.75,0.4663960350157523,5
1963,PS3,Racing,E,EU,0.8470948012232417,0.0030098170668816982,0.8901098901098901,0.75,0.4663960350157523,6
1964,DS,Shooter,T,NA,0.7655453618756372,0.0033848721530974862,0.0,0.75,0.4663960350157523,1
1965,2600,Shooter,None,NA,0.0,0.0,0.0,0.125,0.4663960350157523,13
1966,Wii,Action,M,NA&EU,0.7655453618756372,0.005635202670392214,0.8901098901098901,0.75,0.4663960350157523,5
1967,PSP,Shooter,T,NA,0.8267074413863406,0.0033848721530974862,1.0,0.75,0.4663960350157523,5
1968,2600,Misc,None,NA,0.0,0.0,0.0,0.125,0.4663960350157523,13
1969,DS,Platform,E,NA,0.44954128440366975,0.0,0.0,0.75,0.4663960350157523,16
1970,PS,Role-Playing,None,JP,0.0,0.0,0.0,0.5,0.4663960350157523,25
1971,NES,Fighting,None,JP,0.0,0.0,0.0,0.25,0.4663960350157523,25
1972,SNES,Sports,None,JP,0.0,0.0,0.0,0.5,0.4663960350157523,25
1973,NES,Platform,None,JP,0.0,0.0,0.0,0.25,0.4663960350157523,25
1974,PS2,Sports,E,NA&EU,0.9082568807339451,0.0020721793513422283,0.8901098901098901,0.625,0.4663960350157523,5
1975,PS3,Action,E10+,NA&EU,0.8369011213047911,0.007979296959240887,0.0,0.875,0.4663960350157523,14
1976,XB,Racing,T,NA,0.6228338430173294,0.0005719590064790765,0.0,0.625,0.4663960350157523,21
1977,PS,Sports,E,NA,0.8369011213047911,0.00047819523492512964,0.0,0.625,0.4663960350157523,11
1978,PS4,Sports,T,NA&EU,0.7145769622833844,0.026169468640706604,0.0,0.875,0.4663960350157523,26
1979,XB,Racing,E,NA&EU,0.9388379204892967,0.019981059718146104,0.0,0.75,0.4663960350157523,15
1980,PS3,Sports,E,EU,0.81651376146789,0.0030098170668816982,0.0,0.75,0.4663960350157523,26
1981,PS,Simulation,E,JP&NA,0.8470948012232417,0.0,0.0,0.5,0.4663960350157523,11
1982,PS2,Sports,E,NA&EU,0.8267074413863406,0.0016033604935724935,0.0,0.625,0.46543908991413724,26
1983,DS,Simulation,E,NA&EU,0.0,0.00047819523492512964,0.0,0.75,0.46543908991413724,2
1984,PS,Action,T,NA&EU,0.9286442405708462,0.012386194222276395,1.0,0.125,0.46543908991413724,5
1985,X360,Fighting,T,NA&EU,0.81651376146789,0.0033848721530974862,0.0,0.75,0.46543908991413724,14
1986,PS,Role-Playing,None,JP,0.0,0.0,0.0,0.5,0.46543908991413724,25
1987,PS3,Action,M,NA&EU,0.8470948012232417,0.0604870090294512,0.0,0.875,0.46543908991413724,9
1988,PS,Racing,E,NA&EU,0.4291539245667686,0.0,0.0,0.625,0.46543908991413724,15
1989,PS,Action,None,NA&EU,0.0,0.0,0.0,0.5,0.46543908991413724,10
1990,GC,Fighting,T,JP&NA,0.7553516819571866,0.003666163467759327,0.0,0.625,0.46543908991413724,7
1991,PS2,Simulation,E10+,NA,0.7451580020387361,0.0005719590064790765,0.0,0.75,0.46543908991413724,24
1992,PS3,Shooter,M,NA&EU,0.6636085626911316,0.01576168999821849,0.0,0.875,0.46543908991413724,9
1993,N64,Puzzle,None,JP&NA,0.0,0.0,0.0,0.5,0.46543908991413724,13
1994,PS,Racing,None,NA,0.0,0.0,0.0,0.5,0.46543908991413724,13
1995,GBA,Racing,E,JP&NA,0.8776758409785933,0.0020721793513422283,0.0,0.625,0.46543908991413724,15
1996,X360,Platform,E10+,NA&EU,0.46992864424057085,0.042671892434201275,0.0,0.75,0.46543908991413724,14
1997,DS,Racing,None,NA&EU,0.0,0.0,0.0,0.875,0.46543908991413724,2
1998,XB,Racing,T,NA&EU,0.8470948012232417,0.0027285257522198575,0.0,0.75,0.46543908991413724,21
1999,X360,Action,T,NA&EU,0.724770642201835,0.006666604157485631,0.0,0.75,0.4644728988229635,14
2000,PS3,Racing,E,EU,0.8267074413863406,0.005072620041068532,0.0,0.875,0.4644728988229635,15
2001,X360,Shooter,T,NA&EU,0.6941896024464832,0.037889940084949975,0.0,0.875,0.4644728988229635,1
2002,PS2,Racing,E,NA,0.8063200815494395,0.0016033604935724935,0.0,0.75,0.4644728988229635,15
2003,PSP,Racing,E,NA&EU,0.8980632008154945,0.009573281075657986,0.0,0.75,0.4644728988229635,15
2004,PS3,Action,T,NA&EU,0.8776758409785933,0.008635643360118517,0.0,0.875,0.4644728988229635,9
2005,X360,Action,E10+,NA&EU,0.7451580020387361,0.0029160532953277515,0.7802197802197801,0.875,0.4644728988229635,5
2006,PS3,Shooter,T,NA&EU,0.8572884811416922,0.003853691010867221,0.0,0.75,0.4644728988229635,1
2007,DS,Platform,E,NA,0.7655453618756372,0.003103580838435645,0.0,0.75,0.4644728988229635,16
2008,Wii,Action,E10+,NA&EU,0.6839959225280327,0.0007594865495869705,0.7802197802197801,0.75,0.4644728988229635,5
2009,PS2,Sports,E,NA&EU,0.8369011213047911,0.0011345416358027585,0.0,0.625,0.4644728988229635,26
2010,GB,Platform,None,NA&EU,0.0,0.0,0.0,0.125,0.4644728988229635,17
